v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,4294,0x1467f60,284,StringLessThanOrEqual
code-creation,Builtin,3,4304,0x1468080,2647,StringSubstring
code-creation,Builtin,3,4315,0x1468ae0,92,OrderedHashTableHealIndex
code-creation,Builtin,3,4326,0x1468b40,920,InterpreterEntryTrampoline
code-creation,Builtin,3,4336,0x1468ee0,77,InterpreterPushArgsThenCall
code-creation,Builtin,3,4346,0x1468f40,83,InterpreterPushUndefinedAndArgsThenCall
code-creation,Builtin,3,4357,0x1468fa0,80,InterpreterPushArgsThenCallWithFinalSpread
code-creation,Builtin,3,4369,0x1469000,77,InterpreterPushArgsThenConstruct
code-creation,Builtin,3,4379,0x1469060,77,InterpreterPushArgsThenConstructArrayFunction
code-creation,Builtin,3,4390,0x14690c0,80,InterpreterPushArgsThenConstructWithFinalSpread
code-creation,Builtin,3,4401,0x1469120,216,InterpreterEnterBytecodeAdvance
code-creation,Builtin,3,4412,0x1469200,81,InterpreterEnterBytecodeDispatch
code-creation,Builtin,3,4423,0x1469260,51,InterpreterOnStackReplacement
code-creation,Builtin,3,4433,0x14692a0,1057,CompileLazy
code-creation,Builtin,3,4443,0x14696e0,92,CompileLazyDeoptimizedCode
code-creation,Builtin,3,4454,0x1469740,245,InstantiateAsmJs
code-creation,Builtin,3,4464,0x1469840,32,NotifyDeoptimized
code-creation,Builtin,3,4475,0x1469880,52,ContinueToCodeStubBuiltin
code-creation,Builtin,3,4485,0x14698c0,60,ContinueToCodeStubBuiltinWithResult
code-creation,Builtin,3,4496,0x1469900,56,ContinueToJavaScriptBuiltin
code-creation,Builtin,3,4507,0x1469940,64,ContinueToJavaScriptBuiltinWithResult
code-creation,Builtin,3,4518,0x14699a0,287,CallApiCallback
code-creation,Builtin,3,4528,0x1469ac0,269,CallApiGetter
code-creation,Builtin,3,4538,0x1469be0,12,HandleApiCall
code-creation,Builtin,3,4548,0x1469c00,12,HandleApiCallAsFunction
code-creation,Builtin,3,4559,0x1469c20,12,HandleApiCallAsConstructor
code-creation,Builtin,3,4569,0x1469c40,72,AllocateInYoungGeneration
code-creation,Builtin,3,4580,0x1469ca0,60,AllocateRegularInYoungGeneration
code-creation,Builtin,3,4591,0x1469ce0,72,AllocateInOldGeneration
code-creation,Builtin,3,4601,0x1469d40,60,AllocateRegularInOldGeneration
code-creation,Builtin,3,4612,0x1469d80,484,CopyFastSmiOrObjectElements
code-creation,Builtin,3,4622,0x1469f80,563,GrowFastDoubleElements
code-creation,Builtin,3,4632,0x146a1c0,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,4643,0x146a380,500,DebugBreakTrampoline
code-creation,Builtin,3,4653,0x146a580,141,FrameDropperTrampoline
code-creation,Builtin,3,4664,0x146a620,45,HandleDebuggerStatement
code-creation,Builtin,3,4675,0x146a660,239,ToNumber
code-creation,Builtin,3,4685,0x146a760,272,ToNumberConvertBigInt
code-creation,Builtin,3,4696,0x146a880,140,Typeof
code-creation,Builtin,3,4705,0x146a920,69,GetSuperConstructor
code-creation,Builtin,3,4716,0x146a980,125,BigIntToI64
code-creation,Builtin,3,4726,0x146aa00,12,BigIntToI32Pair
code-creation,Builtin,3,4736,0x146aa20,253,I64ToBigInt
code-creation,Builtin,3,4746,0x146ab20,12,I32PairToBigInt
code-creation,Builtin,3,4757,0x146ab40,108,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,4767,0x146abc0,3081,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,4778,0x146b7e0,16384,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,4788,0x146f800,325,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,4799,0x146f960,68,LoadIC_FunctionPrototype
code-creation,Builtin,3,4810,0x146f9c0,20,LoadIC_StringLength
code-creation,Builtin,3,4820,0x146f9e0,24,LoadIC_StringWrapperLength
code-creation,Builtin,3,4831,0x146fa00,3004,LoadIC_NoFeedback
code-creation,Builtin,3,4841,0x14705c0,40,StoreGlobalIC_Slow
code-creation,Builtin,3,4852,0x1470600,7472,StoreIC_NoFeedback
code-creation,Builtin,3,4862,0x1472340,180,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,4873,0x1472400,80,LoadIndexedInterceptorIC
code-creation,Builtin,3,4889,0x1472460,328,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,4900,0x14725c0,328,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,4912,0x1472720,328,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,4923,0x1472880,328,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,4935,0x14729e0,6836,StoreFastElementIC_Standard
code-creation,Builtin,3,4946,0x14744a0,10612,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,5049,0x1476e20,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,5063,0x14788e0,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,5074,0x147a260,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,5085,0x147c720,21780,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,5096,0x1481c40,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,5108,0x1484100,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,5119,0x1487160,800,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,5129,0x14874a0,156,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,5142,0x1487540,80,HasIndexedInterceptorIC
code-creation,Builtin,3,5152,0x14875a0,156,EnqueueMicrotask
code-creation,Builtin,3,5164,0x1487640,8,RunMicrotasksTrampoline
code-creation,Builtin,3,5178,0x1487660,2548,RunMicrotasks
code-creation,Builtin,3,5190,0x1488060,2172,HasProperty
code-creation,Builtin,3,5200,0x14888e0,1108,DeleteProperty
code-creation,Builtin,3,5210,0x1488d40,1987,CopyDataProperties
code-creation,Builtin,3,5220,0x1489520,8942,SetDataProperties
code-creation,Builtin,3,5231,0x148b820,36,Abort
code-creation,Builtin,3,5241,0x148b860,36,AbortCSAAssert
code-creation,Builtin,3,5251,0x148b8a0,12,EmptyFunction
code-creation,Builtin,3,5388,0x148b8c0,12,Illegal
code-creation,Builtin,3,5400,0x148b8e0,12,StrictPoisonPillThrower
code-creation,Builtin,3,5410,0x148b900,12,UnsupportedThrower
code-creation,Builtin,3,5421,0x148b920,65,ReturnReceiver
code-creation,Builtin,3,5431,0x148b980,36,ArrayConstructor
code-creation,Builtin,3,5441,0x148b9c0,413,ArrayConstructorImpl
code-creation,Builtin,3,5452,0x148bb60,237,ArrayNoArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,5463,0x148bc60,237,ArrayNoArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,5474,0x148bd60,197,ArrayNoArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,5486,0x148be40,197,ArrayNoArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,5497,0x148bf20,197,ArrayNoArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,5508,0x148c000,197,ArrayNoArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,5520,0x148c0e0,209,ArrayNoArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,5531,0x148c1c0,209,ArrayNoArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,5543,0x148c2a0,533,ArraySingleArgumentConstructor_PackedSmi_DontOverride
code-creation,Builtin,3,5554,0x148c4c0,497,ArraySingleArgumentConstructor_HoleySmi_DontOverride
code-creation,Builtin,3,5566,0x148c6c0,457,ArraySingleArgumentConstructor_PackedSmi_DisableAllocationSites
code-creation,Builtin,3,5577,0x148c8a0,417,ArraySingleArgumentConstructor_HoleySmi_DisableAllocationSites
code-creation,Builtin,3,5588,0x148ca60,457,ArraySingleArgumentConstructor_Packed_DisableAllocationSites
code-creation,Builtin,3,5600,0x148cc40,417,ArraySingleArgumentConstructor_Holey_DisableAllocationSites
code-creation,Builtin,3,5612,0x148ce00,469,ArraySingleArgumentConstructor_PackedDouble_DisableAllocationSites
code-creation,Builtin,3,5623,0x148cfe0,433,ArraySingleArgumentConstructor_HoleyDouble_DisableAllocationSites
code-creation,Builtin,3,5634,0x148d1a0,68,ArrayNArgumentsConstructor
code-creation,Builtin,3,5645,0x148d200,12,ArrayConcat
code-creation,Builtin,3,5655,0x148d220,12,ArrayPrototypeFill
code-creation,Builtin,3,5665,0x148d240,958,ArrayIncludesSmiOrObject
code-creation,Builtin,3,5683,0x148d600,148,ArrayIncludesPackedDoubles
code-creation,Builtin,3,5693,0x148d6a0,216,ArrayIncludesHoleyDoubles
code-creation,Builtin,3,5704,0x148d780,613,ArrayIncludes
code-creation,Builtin,3,5714,0x148da00,882,ArrayIndexOfSmiOrObject
code-creation,Builtin,3,5724,0x148dd80,124,ArrayIndexOfPackedDoubles
code-creation,Builtin,3,5735,0x148de00,124,ArrayIndexOfHoleyDoubles
code-creation,Builtin,3,5746,0x148de80,617,ArrayIndexOf
code-creation,Builtin,3,5756,0x148e100,12,ArrayPop
code-creation,Builtin,3,5766,0x148e120,710,ArrayPrototypePop
code-creation,Builtin,3,5776,0x148e400,12,ArrayPush
code-creation,Builtin,3,5786,0x148e420,2790,ArrayPrototypePush
code-creation,Builtin,3,5797,0x148ef20,12,ArrayShift
code-creation,Builtin,3,5807,0x148ef40,12,ArrayUnshift
code-creation,Builtin,3,5817,0x148ef60,1094,CloneFastJSArray
code-creation,Builtin,3,5827,0x148f3c0,2502,CloneFastJSArrayFillingHoles
code-creation,Builtin,3,5838,0x148fda0,1098,ExtractFastJSArray
code-creation,Builtin,3,5849,0x1490200,295,ArrayPrototypeEntries
code-creation,Builtin,3,5860,0x1490340,283,ArrayPrototypeKeys
code-creation,Builtin,3,5870,0x1490460,295,ArrayPrototypeValues
code-creation,Builtin,3,5880,0x14905a0,4320,ArrayIteratorPrototypeNext
code-creation,Builtin,3,5891,0x14916a0,3810,FlattenIntoArray
code-creation,Builtin,3,5901,0x14925a0,3838,FlatMapIntoArray
code-creation,Builtin,3,5911,0x14934a0,508,ArrayPrototypeFlat
code-creation,Builtin,3,5922,0x14936a0,556,ArrayPrototypeFlatMap
code-creation,Builtin,3,5932,0x14938e0,12,ArrayBufferConstructor
code-creation,Builtin,3,5942,0x1493900,12,ArrayBufferConstructor_DoNotInitialize
code-creation,Builtin,3,5954,0x1493920,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,5964,0x1493940,12,ArrayBufferIsView
code-creation,Builtin,3,5975,0x1493960,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,5985,0x1493980,640,AsyncFunctionEnter
code-creation,Builtin,3,5995,0x1493c20,161,AsyncFunctionReject
code-creation,Builtin,3,6005,0x1493ce0,153,AsyncFunctionResolve
code-creation,Builtin,3,6016,0x1493d80,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,6026,0x1493da0,1466,AsyncFunctionAwaitCaught
code-creation,Builtin,3,6037,0x1494360,1466,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,6047,0x1494920,203,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,6058,0x1494a00,195,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,6068,0x1494ae0,12,BigIntConstructor
code-creation,Builtin,3,6078,0x1494b00,12,BigIntAsUintN
code-creation,Builtin,3,6088,0x1494b20,12,BigIntAsIntN
code-creation,Builtin,3,6099,0x1494b40,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,6109,0x1494b60,12,BigIntPrototypeToString
code-creation,Builtin,3,6120,0x1494b80,12,BigIntPrototypeValueOf
code-creation,Builtin,3,6130,0x1494ba0,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,6141,0x1494bc0,12,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,6152,0x1494be0,12,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,6163,0x1494c00,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,6173,0x1494c20,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,6184,0x1494c40,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,6194,0x1494c60,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,6205,0x1494c80,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,6216,0x1494ca0,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,6227,0x1494cc0,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,6242,0x1494ce0,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,6253,0x1494d00,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,6265,0x1494d20,12,CallSitePrototypeGetThis
code-creation,Builtin,3,6275,0x1494d40,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,6286,0x1494d60,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,6299,0x1494d80,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,6311,0x1494da0,12,CallSitePrototypeIsEval
code-creation,Builtin,3,6321,0x1494dc0,12,CallSitePrototypeIsNative
code-creation,Builtin,3,6335,0x1494de0,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,6346,0x1494e00,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,6357,0x1494e20,12,CallSitePrototypeToString
code-creation,Builtin,3,6367,0x1494e40,12,ConsoleDebug
code-creation,Builtin,3,6377,0x1494e60,12,ConsoleError
code-creation,Builtin,3,6389,0x1494e80,12,ConsoleInfo
code-creation,Builtin,3,6399,0x1494ea0,12,ConsoleLog
code-creation,Builtin,3,6409,0x1494ec0,12,ConsoleWarn
code-creation,Builtin,3,6419,0x1494ee0,12,ConsoleDir
code-creation,Builtin,3,6428,0x1494f00,12,ConsoleDirXml
code-creation,Builtin,3,6439,0x1494f20,12,ConsoleTable
code-creation,Builtin,3,6449,0x1494f40,12,ConsoleTrace
code-creation,Builtin,3,6458,0x1494f60,12,ConsoleGroup
code-creation,Builtin,3,6469,0x1494f80,12,ConsoleGroupCollapsed
code-creation,Builtin,3,6479,0x1494fa0,12,ConsoleGroupEnd
code-creation,Builtin,3,6490,0x1494fc0,12,ConsoleClear
code-creation,Builtin,3,6501,0x1494fe0,12,ConsoleCount
code-creation,Builtin,3,6511,0x1495000,12,ConsoleCountReset
code-creation,Builtin,3,6521,0x1495020,12,ConsoleAssert
code-creation,Builtin,3,6531,0x1495040,12,ConsoleProfile
code-creation,Builtin,3,6541,0x1495060,12,ConsoleProfileEnd
code-creation,Builtin,3,6552,0x1495080,12,ConsoleTime
code-creation,Builtin,3,6562,0x14950a0,12,ConsoleTimeLog
code-creation,Builtin,3,6573,0x14950c0,12,ConsoleTimeEnd
code-creation,Builtin,3,6583,0x14950e0,12,ConsoleTimeStamp
code-creation,Builtin,3,6594,0x1495100,12,ConsoleContext
code-creation,Builtin,3,6604,0x1495120,12,DataViewConstructor
code-creation,Builtin,3,6614,0x1495140,12,DateConstructor
code-creation,Builtin,3,6625,0x1495160,238,DatePrototypeGetDate
code-creation,Builtin,3,6636,0x1495260,238,DatePrototypeGetDay
code-creation,Builtin,3,6646,0x1495360,238,DatePrototypeGetFullYear
code-creation,Builtin,3,6657,0x1495460,238,DatePrototypeGetHours
code-creation,Builtin,3,6667,0x1495560,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,6678,0x1495640,238,DatePrototypeGetMinutes
code-creation,Builtin,3,6689,0x1495740,238,DatePrototypeGetMonth
code-creation,Builtin,3,6699,0x1495840,238,DatePrototypeGetSeconds
code-creation,Builtin,3,6710,0x1495940,142,DatePrototypeGetTime
code-creation,Builtin,3,6720,0x14959e0,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,6731,0x1495ac0,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,6742,0x1495ba0,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,6752,0x1495c80,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,6762,0x1495d60,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,6773,0x1495e40,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,6784,0x1495f20,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,6794,0x1496000,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,6805,0x14960e0,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,6815,0x14961c0,142,DatePrototypeValueOf
code-creation,Builtin,3,6826,0x1496260,460,DatePrototypeToPrimitive
code-creation,Builtin,3,6836,0x1496440,12,DatePrototypeGetYear
code-creation,Builtin,3,6847,0x1496460,12,DatePrototypeSetYear
code-creation,Builtin,3,6857,0x1496480,12,DateNow
code-creation,Builtin,3,6867,0x14964a0,12,DateParse
code-creation,Builtin,3,6877,0x14964c0,12,DatePrototypeSetDate
code-creation,Builtin,3,6888,0x14964e0,12,DatePrototypeSetFullYear
code-creation,Builtin,3,6898,0x1496500,12,DatePrototypeSetHours
code-creation,Builtin,3,6909,0x1496520,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,6922,0x1496540,12,DatePrototypeSetMinutes
code-creation,Builtin,3,6933,0x1496560,12,DatePrototypeSetMonth
code-creation,Builtin,3,6944,0x1496580,12,DatePrototypeSetSeconds
code-creation,Builtin,3,6954,0x14965a0,12,DatePrototypeSetTime
code-creation,Builtin,3,6965,0x14965c0,12,DatePrototypeSetUTCDate
code-creation,Builtin,3,6977,0x14965e0,12,DatePrototypeSetUTCFullYear
code-creation,Builtin,3,6987,0x1496600,12,DatePrototypeSetUTCHours
code-creation,Builtin,3,6998,0x1496620,12,DatePrototypeSetUTCMilliseconds
code-creation,Builtin,3,7008,0x1496640,12,DatePrototypeSetUTCMinutes
code-creation,Builtin,3,7022,0x1496660,12,DatePrototypeSetUTCMonth
code-creation,Builtin,3,7033,0x1496680,12,DatePrototypeSetUTCSeconds
code-creation,Builtin,3,7044,0x14966a0,12,DatePrototypeToDateString
code-creation,Builtin,3,7054,0x14966c0,12,DatePrototypeToISOString
code-creation,Builtin,3,7064,0x14966e0,12,DatePrototypeToUTCString
code-creation,Builtin,3,7075,0x1496700,12,DatePrototypeToString
code-creation,Builtin,3,7085,0x1496720,12,DatePrototypeToTimeString
code-creation,Builtin,3,7096,0x1496740,12,DatePrototypeToJson
code-creation,Builtin,3,7106,0x1496760,12,DateUTC
code-creation,Builtin,3,7116,0x1496780,12,ErrorConstructor
code-creation,Builtin,3,7126,0x14967a0,12,ErrorCaptureStackTrace
code-creation,Builtin,3,7136,0x14967c0,12,ErrorPrototypeToString
code-creation,Builtin,3,7147,0x14967e0,12,FunctionConstructor
code-creation,Builtin,3,7157,0x1496800,64,FunctionPrototypeApply
code-creation,Builtin,3,7168,0x1496860,12,FunctionPrototypeBind
code-creation,Builtin,3,7178,0x1496880,47,FunctionPrototypeCall
code-creation,Builtin,3,7188,0x14968c0,12,FunctionPrototypeToString
code-creation,Builtin,3,7199,0x14968e0,221,CreateIterResultObject
code-creation,Builtin,3,7209,0x14969c0,830,CreateGeneratorObject
code-creation,Builtin,3,7220,0x1496d00,12,GeneratorFunctionConstructor
code-creation,Builtin,3,7230,0x1496d20,516,GeneratorPrototypeNext
code-creation,Builtin,3,7241,0x1496f40,524,GeneratorPrototypeReturn
code-creation,Builtin,3,7251,0x1497160,528,GeneratorPrototypeThrow
code-creation,Builtin,3,7262,0x1497380,12,AsyncFunctionConstructor
code-creation,Builtin,3,7273,0x14973a0,61,GetIteratorWithFeedbackLazyDeoptContinuation
code-creation,Builtin,3,7284,0x14973e0,12,GlobalDecodeURI
code-creation,Builtin,3,7296,0x1497400,12,GlobalDecodeURIComponent
code-creation,Builtin,3,7307,0x1497420,12,GlobalEncodeURI
code-creation,Builtin,3,7317,0x1497440,12,GlobalEncodeURIComponent
code-creation,Builtin,3,7328,0x1497460,12,GlobalEscape
code-creation,Builtin,3,7338,0x1497480,12,GlobalUnescape
code-creation,Builtin,3,7348,0x14974a0,12,GlobalEval
code-creation,Builtin,3,7358,0x14974c0,141,GlobalIsFinite
code-creation,Builtin,3,7369,0x1497560,133,GlobalIsNaN
code-creation,Builtin,3,7379,0x1497600,12,JsonParse
code-creation,Builtin,3,7389,0x1497620,12,JsonStringify
code-creation,Builtin,3,7399,0x1497640,3305,LoadIC
code-creation,Builtin,3,7411,0x1498340,3341,LoadIC_Megamorphic
code-creation,Builtin,3,7421,0x1499060,3373,LoadIC_Noninlined
code-creation,Builtin,3,7432,0x1499da0,52,LoadICTrampoline
code-creation,Builtin,3,7442,0x1499de0,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,7453,0x1499e20,6820,KeyedLoadIC
code-creation,Builtin,3,7465,0x149b8e0,11492,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,7476,0x149e5e0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,7486,0x149e620,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,7497,0x149e660,5508,StoreGlobalIC
code-creation,Builtin,3,7507,0x149fc00,52,StoreGlobalICTrampoline
code-creation,Builtin,3,7518,0x149fc40,5776,StoreIC
code-creation,Builtin,3,7528,0x14a12e0,52,StoreICTrampoline
code-creation,Builtin,3,7538,0x14a1320,6180,KeyedStoreIC
code-creation,Builtin,3,7548,0x14a2b60,52,KeyedStoreICTrampoline
code-creation,Builtin,3,7558,0x14a2ba0,408,StoreInArrayLiteralIC
code-creation,Builtin,3,7569,0x14a2d40,2289,LoadGlobalIC
code-creation,Builtin,3,7579,0x14a3640,2269,LoadGlobalICInsideTypeof
code-creation,Builtin,3,7589,0x14a3f20,52,LoadGlobalICTrampoline
code-creation,Builtin,3,7600,0x14a3f60,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,7611,0x14a3fa0,2314,CloneObjectIC
code-creation,Builtin,3,7621,0x14a48c0,2054,CloneObjectIC_Slow
code-creation,Builtin,3,7631,0x14a50e0,2400,KeyedHasIC
code-creation,Builtin,3,7641,0x14a5a60,2160,KeyedHasIC_Megamorphic
code-creation,Builtin,3,7651,0x14a62e0,1654,IterableToList
code-creation,Builtin,3,7662,0x14a6960,1440,IterableToFixedArray
code-creation,Builtin,3,7672,0x14a6f20,829,IterableToListWithSymbolLookup
code-creation,Builtin,3,7682,0x14a7260,85,IterableToFixedArrayWithSymbolLookupSlow
code-creation,Builtin,3,7694,0x14a72c0,132,IterableToListMayPreserveHoles
