v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,11828,0x1494b60,12,BigIntPrototypeToString
code-creation,Builtin,3,11832,0x1494b80,12,BigIntPrototypeValueOf
code-creation,Builtin,3,11836,0x1494ba0,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,11840,0x1494bc0,12,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,11845,0x1494be0,12,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,11849,0x1494c00,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,11853,0x1494c20,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,11858,0x1494c40,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,11863,0x1494c60,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,11867,0x1494c80,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,11871,0x1494ca0,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,11876,0x1494cc0,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,11880,0x1494ce0,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,11885,0x1494d00,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,11889,0x1494d20,12,CallSitePrototypeGetThis
code-creation,Builtin,3,11896,0x1494d40,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,11900,0x1494d60,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,11904,0x1494d80,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,11908,0x1494da0,12,CallSitePrototypeIsEval
code-creation,Builtin,3,11912,0x1494dc0,12,CallSitePrototypeIsNative
code-creation,Builtin,3,11916,0x1494de0,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,11921,0x1494e00,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,11925,0x1494e20,12,CallSitePrototypeToString
code-creation,Builtin,3,11929,0x1494e40,12,ConsoleDebug
code-creation,Builtin,3,11933,0x1494e60,12,ConsoleError
code-creation,Builtin,3,11936,0x1494e80,12,ConsoleInfo
code-creation,Builtin,3,11940,0x1494ea0,12,ConsoleLog
code-creation,Builtin,3,11945,0x1494ec0,12,ConsoleWarn
code-creation,Builtin,3,11948,0x1494ee0,12,ConsoleDir
code-creation,Builtin,3,11951,0x1494f00,12,ConsoleDirXml
code-creation,Builtin,3,11953,0x1494f20,12,ConsoleTable
code-creation,Builtin,3,11956,0x1494f40,12,ConsoleTrace
code-creation,Builtin,3,11959,0x1494f60,12,ConsoleGroup
code-creation,Builtin,3,11961,0x1494f80,12,ConsoleGroupCollapsed
code-creation,Builtin,3,11965,0x1494fa0,12,ConsoleGroupEnd
code-creation,Builtin,3,11967,0x1494fc0,12,ConsoleClear
code-creation,Builtin,3,11970,0x1494fe0,12,ConsoleCount
code-creation,Builtin,3,11973,0x1495000,12,ConsoleCountReset
code-creation,Builtin,3,11975,0x1495020,12,ConsoleAssert
code-creation,Builtin,3,11978,0x1495040,12,ConsoleProfile
code-creation,Builtin,3,11981,0x1495060,12,ConsoleProfileEnd
code-creation,Builtin,3,11984,0x1495080,12,ConsoleTime
code-creation,Builtin,3,11986,0x14950a0,12,ConsoleTimeLog
code-creation,Builtin,3,11989,0x14950c0,12,ConsoleTimeEnd
code-creation,Builtin,3,11992,0x14950e0,12,ConsoleTimeStamp
code-creation,Builtin,3,11995,0x1495100,12,ConsoleContext
code-creation,Builtin,3,11998,0x1495120,12,DataViewConstructor
code-creation,Builtin,3,12001,0x1495140,12,DateConstructor
code-creation,Builtin,3,12003,0x1495160,238,DatePrototypeGetDate
code-creation,Builtin,3,12007,0x1495260,238,DatePrototypeGetDay
code-creation,Builtin,3,12010,0x1495360,238,DatePrototypeGetFullYear
