v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,3777,0x146a1c0,442,GrowFastSmiOrObjectElements
code-creation,Builtin,3,3780,0x146a380,500,DebugBreakTrampoline
code-creation,Builtin,3,3783,0x146a580,141,FrameDropperTrampoline
code-creation,Builtin,3,3786,0x146a620,45,HandleDebuggerStatement
code-creation,Builtin,3,3789,0x146a660,239,ToNumber
code-creation,Builtin,3,3792,0x146a760,272,ToNumberConvertBigInt
code-creation,Builtin,3,3794,0x146a880,140,Typeof
code-creation,Builtin,3,3797,0x146a920,69,GetSuperConstructor
code-creation,Builtin,3,3800,0x146a980,125,BigIntToI64
code-creation,Builtin,3,3803,0x146aa00,12,BigIntToI32Pair
code-creation,Builtin,3,3806,0x146aa20,253,I64ToBigInt
code-creation,Builtin,3,3808,0x146ab20,12,I32PairToBigInt
code-creation,Builtin,3,3811,0x146ab40,108,ToBooleanLazyDeoptContinuation
code-creation,Builtin,3,3814,0x146abc0,3081,KeyedLoadIC_PolymorphicName
code-creation,Builtin,3,3817,0x146b7e0,16384,KeyedStoreIC_Megamorphic
code-creation,Builtin,3,3820,0x146f800,325,LoadGlobalIC_NoFeedback
code-creation,Builtin,3,3823,0x146f960,68,LoadIC_FunctionPrototype
code-creation,Builtin,3,3826,0x146f9c0,20,LoadIC_StringLength
code-creation,Builtin,3,3829,0x146f9e0,24,LoadIC_StringWrapperLength
code-creation,Builtin,3,3832,0x146fa00,3004,LoadIC_NoFeedback
code-creation,Builtin,3,3834,0x14705c0,40,StoreGlobalIC_Slow
code-creation,Builtin,3,3837,0x1470600,7472,StoreIC_NoFeedback
code-creation,Builtin,3,3840,0x1472340,180,KeyedLoadIC_SloppyArguments
code-creation,Builtin,3,3843,0x1472400,80,LoadIndexedInterceptorIC
code-creation,Builtin,3,3849,0x1472460,328,KeyedStoreIC_SloppyArguments_Standard
code-creation,Builtin,3,3853,0x14725c0,328,KeyedStoreIC_SloppyArguments_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3856,0x1472720,328,KeyedStoreIC_SloppyArguments_NoTransitionIgnoreOOB
code-creation,Builtin,3,3860,0x1472880,328,KeyedStoreIC_SloppyArguments_NoTransitionHandleCOW
code-creation,Builtin,3,3863,0x14729e0,6836,StoreFastElementIC_Standard
code-creation,Builtin,3,3866,0x14744a0,10612,StoreFastElementIC_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3870,0x1476e20,6832,StoreFastElementIC_NoTransitionIgnoreOOB
code-creation,Builtin,3,3873,0x14788e0,6500,StoreFastElementIC_NoTransitionHandleCOW
code-creation,Builtin,3,3876,0x147a260,9396,ElementsTransitionAndStore_Standard
code-creation,Builtin,3,3880,0x147c720,21780,ElementsTransitionAndStore_GrowNoTransitionHandleCOW
code-creation,Builtin,3,3883,0x1481c40,9396,ElementsTransitionAndStore_NoTransitionIgnoreOOB
code-creation,Builtin,3,3887,0x1484100,12372,ElementsTransitionAndStore_NoTransitionHandleCOW
code-creation,Builtin,3,3890,0x1487160,800,KeyedHasIC_PolymorphicName
code-creation,Builtin,3,3893,0x14874a0,156,KeyedHasIC_SloppyArguments
code-creation,Builtin,3,3896,0x1487540,80,HasIndexedInterceptorIC
code-creation,Builtin,3,3899,0x14875a0,156,EnqueueMicrotask
code-creation,Builtin,3,3902,0x1487640,8,RunMicrotasksTrampoline
code-creation,Builtin,3,3905,0x1487660,2548,RunMicrotasks
code-creation,Builtin,3,3908,0x1488060,2172,HasProperty
code-creation,Builtin,3,3911,0x14888e0,1108,DeleteProperty
code-creation,Builtin,3,3913,0x1488d40,1987,CopyDataProperties
code-creation,Builtin,3,3916,0x1489520,8942,SetDataProperties
code-creation,Builtin,3,3919,0x148b820,36,Abort
code-creation,Builtin,3,3922,0x148b860,36,AbortCSAAssert
code-creation,Builtin,3,3925,0x148b8a0,12,EmptyFunction
code-creation,Builtin,3,3928,0x148b8c0,12,Illegal
code-creation,Builtin,3,3930,0x148b8e0,12,StrictPoisonPillThrower
code-creation,Builtin,3,3934,0x148b900,12,UnsupportedThrower
code-creation,Builtin,3,3936,0x148b920,65,ReturnReceiver
code-creation,Builtin,3,3939,0x148b980,36,ArrayConstructor
code-creation,Builtin,3,3942,0x148b9c0,413,ArrayConstructorImpl
code-creation,Builtin,3,3945,0x148bb60,237,ArrayNoArgumentConstructor_PackedSmi_DontOverride
